Country_code_A3,Name,Substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
ESP,Spain,CO,0.118374857,0.12332477,0.118651768,0.117424036,0.123899646,0.124858823,0.124082422,0.122785593,0.125136491,0.121133479,0.126453334,0.12045824,0.126873108,0.126841254,0.13475521,0.133882028,0.13015526,0.132505917,0.132361761,0.116203554,0.112950987,0.114029531,0.112489529,0.112322665,0.108875486,0.103234479,0.108482732,0.105107532,0.10574979,0.107027737,0.109654102,0.10852813,0.110580792,0.111675371,0.111792328,0.103631031,0.108059054,0.113985483,0.114695046,0.107128433,0.112338969,0.116148372,0.104463973,0.12013743,0.11099565,0.113244744,0.117884622,0.102993895,0.117618579
EST,Estonia,NH3,0.881448482,0.887645946,0.891178315,0.892871573,0.895770724,0.899286644,0.900038951,0.902827302,0.907995935,0.909007057,0.894544773,0.894962086,0.897178107,0.903001202,0.904028405,0.906384309,0.911993729,0.912450763,0.914524262,0.91882358,0.933572313,0.933176319,0.935352205,0.927592862,0.905878662,0.890644019,0.838067064,0.817165492,0.828349447,0.818365808,0.806705903,0.800843511,0.804727029,0.794398646,0.79672616,0.799456222,0.80093192,0.784252791,0.77876651,0.776153827,0.776019681,0.791237528,0.796823465,0.806561978,0.804175928,0.810063817,0.770603015,0.80265989,0.797353779
EST,Estonia,NMVOC,0.289351654,0.291142244,0.290388309,0.290104259,0.288978741,0.287234498,0.286658285,0.287105981,0.289207906,0.288628474,0.287355693,0.287749018,0.2897543,0.292838061,0.293356007,0.294099977,0.294915662,0.293030211,0.292383554,0.293374371,0.286603205,0.291044038,0.318505912,0.310933744,0.29266867,0.29590842,0.285469654,0.284564468,0.295105199,0.298284705,0.303369646,0.307892833,0.306955049,0.298093943,0.299910128,0.303875817,0.301088733,0.297071852,0.304555227,0.307707525,0.312648643,0.316877613,0.319322328,0.323847829,0.328892145,0.329542734,0.327429834,0.328106511,0.327977759
EST,Estonia,SO2,0.248767801,0.247975682,0.244133938,0.241020677,0.244539123,0.237976279,0.245175481,0.241658244,0.244656696,0.239301228,0.245290664,0.236229646,0.238823136,0.236899054,0.239654034,0.238560111,0.236821908,0.238252388,0.23799423,0.245722064,0.214582978,0.226537731,0.23459713,0.22256929,0.201055388,0.200826086,0.211212124,0.173814678,0.172397418,0.134431488,0.18977832,0.236896457,0.202649051,0.182068966,0.210566826,0.219701323,0.218928127,0.278487316,0.280550469,0.252965163,0.232674671,0.268870484,0.25302079,0.307965564,0.305743579,0.255282732,0.261841044,0.265841523,0.26628252
EST,Estonia,BC,0.205664418,0.204967752,0.207568107,0.214792387,0.21855168,0.215250712,0.228977792,0.225668781,0.23347207,0.228609012,0.230785304,0.220364423,0.220651265,0.221569353,0.214535633,0.210792912,0.21299859,0.207660314,0.206301334,0.211615483,0.204565323,0.250029402,0.27823026,0.289650474,0.256872976,0.221218194,0.184254597,0.150167228,0.162122906,0.135970062,0.156208375,0.149659145,0.13297314,0.10985547,0.129270316,0.165586897,0.162709567,0.172044152,0.163405127,0.138126053,0.121629682,0.156887324,0.14323713,0.156784506,0.158123736,0.155241409,0.126845478,0.147373256,0.131400538
EST,Estonia,NOx,0.191531643,0.192316019,0.191250573,0.189474844,0.189106021,0.186637267,0.188934562,0.188973278,0.190149056,0.188884172,0.188986261,0.185842869,0.185982549,0.186824184,0.187223554,0.187467648,0.187213374,0.186222448,0.185893499,0.186950345,0.172317011,0.180584814,0.189015069,0.197216044,0.16752677,0.154974834,0.157161738,0.14316904,0.14302583,0.13001369,0.135088268,0.140687232,0.130352657,0.119972726,0.126030976,0.12696153,0.134684167,0.145372874,0.146042451,0.145098423,0.138115673,0.147880049,0.153151881,0.176523451,0.170557094,0.174006595,0.166627655,0.178513386,0.18471852
EST,Estonia,PM2.5,0.156893652,0.158575265,0.160779026,0.167766911,0.168497501,0.165304066,0.176807537,0.172739697,0.179283375,0.17519638,0.173349097,0.167084667,0.170485941,0.173771997,0.168766167,0.167647009,0.174729558,0.169338049,0.168394247,0.174040634,0.195431916,0.202966765,0.230032018,0.236302861,0.185766489,0.171248293,0.1357529,0.117395477,0.131264548,0.117525795,0.13949252,0.141143887,0.112541163,0.091335314,0.104440774,0.130777065,0.138787488,0.147014338,0.139287571,0.126107894,0.105034474,0.124558877,0.126178534,0.147842298,0.15365433,0.158658849,0.128413364,0.147236749,0.127418537
EST,Estonia,PM10,0.134761736,0.138580764,0.14098216,0.14533711,0.146659658,0.146464357,0.150302344,0.150942655,0.158918101,0.157480851,0.156978541,0.15249915,0.153346764,0.156153585,0.151909849,0.150227368,0.156136669,0.150346207,0.151194759,0.156924881,0.185270326,0.186720195,0.198874535,0.192146452,0.14672171,0.135818428,0.099440513,0.08662281,0.101010538,0.095849222,0.107943484,0.113259379,0.096764867,0.077141081,0.082446118,0.103389007,0.113284594,0.108462168,0.104518469,0.097629302,0.084041335,0.099085772,0.096756677,0.113168398,0.118013886,0.122040886,0.097728036,0.110424911,0.097645828
EST,Estonia,OC,0.108366249,0.10920133,0.110719482,0.121053363,0.120954342,0.114420741,0.131952082,0.124343077,0.133994096,0.126706579,0.124935171,0.117342893,0.124619978,0.128759614,0.122329998,0.122621928,0.132086244,0.128576109,0.127671482,0.133443335,0.174008031,0.160399262,0.183594628,0.199309468,0.139158267,0.13017093,0.092841552,0.091297637,0.10623339,0.092274336,0.117487269,0.111420342,0.095479707,0.082422102,0.097488585,0.135581433,0.131559598,0.130337149,0.124712477,0.123312612,0.103828262,0.124962618,0.135679212,0.143414531,0.172920338,0.204904854,0.15397775,0.182233483,0.144520043
EST,Estonia,CO,0.118780168,0.118410868,0.118201731,0.122803786,0.122840596,0.117943785,0.125009594,0.121026687,0.12453318,0.120307377,0.119166075,0.116892785,0.120008627,0.122999959,0.119433363,0.120075,0.122889961,0.121675419,0.1206168,0.122813601,0.12824397,0.125348881,0.143387467,0.145934899,0.119649268,0.11595722,0.098533853,0.098823409,0.107372436,0.097616057,0.113739551,0.111113356,0.100925289,0.089438597,0.093268711,0.115122851,0.118074868,0.117095913,0.114449987,0.109244142,0.091962291,0.10796552,0.114700037,0.124546718,0.144665326,0.162933352,0.12468946,0.143558237,0.119749265
ETH,Ethiopia,NH3,0.71214964,0.716617012,0.711239434,0.701619643,0.709889608,0.697098117,0.691916956,0.682746161,0.693754889,0.690743416,0.673556382,0.68271758,0.671204386,0.679170358,0.667135861,0.675578798,0.682867162,0.664378933,0.665073264,0.665673077,0.654857749,0.662041199,0.65251938,0.619905463,0.600511282,0.579631266,0.591992797,0.58122773,0.589805627,0.579600572,0.56836804,0.6033468,0.606896229,0.588860549,0.595894247,0.597815487,0.61355869,0.624679357,0.636488319,0.649359663,0.657735725,0.650388186,0.653275923,0.653315319,0.664596572,0.667751186,0.669668756,0.678736518,0.680775267
ETH,Ethiopia,NOx,0.196259144,0.202803442,0.203733288,0.186978329,0.23119106,0.211805574,0.20762712,0.183644034,0.213943553,0.203442905,0.174528495,0.202462857,0.179989296,0.199092751,0.19363384,0.211919168,0.216035219,0.205048277,0.220688856,0.206504448,0.175266885,0.205252197,0.184920969,0.192930953,0.202069331,0.181642839,0.171334067,0.173872056,0.152762711,0.161147887,0.166398175,0.218309615,0.196942332,0.218565008,0.213380307,0.214306147,0.238029492,0.223627066,0.237658648,0.236404965,0.27414676,0.27170292,0.259900811,0.268466397,0.284840533,0.270570452,0.276801636,0.293562364,0.306508163
ETH,Ethiopia,OC,0.16350409,0.165228748,0.164874783,0.158608517,0.165162625,0.160246634,0.160973709,0.157274287,0.160863987,0.162673599,0.16103503,0.164058485,0.159958347,0.16580902,0.161784346,0.161710216,0.162709367,0.163244394,0.166432995,0.16253,0.158358005,0.163406141,0.158094373,0.160949809,0.161336106,0.131281108,0.112269517,0.102667267,0.092191841,0.096186672,0.107180081,0.141238266,0.140746184,0.153150811,0.145202946,0.151580239,0.141914627,0.147612153,0.15188793,0.153954507,0.172874928,0.172097239,0.166440358,0.163740974,0.172868798,0.165292576,0.169777436,0.18155797,0.182820233
ETH,Ethiopia,CO,0.149224067,0.151048459,0.150545669,0.143385945,0.15089501,0.144606552,0.144736865,0.141224932,0.1451314,0.146490772,0.144718493,0.148545832,0.14346955,0.148951873,0.14436488,0.144332739,0.145211205,0.144797159,0.147572586,0.144104292,0.139327067,0.145379746,0.139632272,0.142357225,0.143791779,0.134014946,0.113290085,0.115077342,0.102645982,0.110452006,0.117392153,0.139239501,0.137119996,0.151364506,0.144952587,0.150098375,0.144288699,0.147378439,0.149497131,0.148075881,0.165860993,0.165057232,0.161150889,0.157149522,0.163360269,0.157780863,0.161864756,0.170325501,0.170213644
ETH,Ethiopia,BC,0.141793915,0.143135234,0.142863032,0.137664378,0.142741368,0.138575801,0.138595629,0.136524658,0.139078958,0.140825703,0.139541137,0.141630499,0.138354269,0.143099109,0.139394389,0.139396117,0.140089832,0.140555389,0.143138836,0.139826695,0.136793208,0.138016678,0.135441745,0.139592444,0.14276917,0.137335697,0.125638512,0.125528997,0.116351766,0.123038443,0.127435716,0.145019777,0.14213964,0.151765692,0.148155285,0.151960883,0.148892854,0.149117113,0.150506266,0.150065881,0.161334873,0.161576974,0.157873195,0.157030532,0.161769952,0.157561265,0.160025959,0.165151629,0.164573908
ETH,Ethiopia,PM2.5,0.133991606,0.135895498,0.136201454,0.130212681,0.140620982,0.135161981,0.13503986,0.129513375,0.135575213,0.135479633,0.130552996,0.136349885,0.130898956,0.136991849,0.134454424,0.136744854,0.137378131,0.137183372,0.141463801,0.136801306,0.130254006,0.137976175,0.131945752,0.135418938,0.138366996,0.120663906,0.098235772,0.097369792,0.086180533,0.093260485,0.101610714,0.129282887,0.126787053,0.141399796,0.133604235,0.13830575,0.133410714,0.136079406,0.139587119,0.137472064,0.157456975,0.156904567,0.151014317,0.14738046,0.15570852,0.147389769,0.152314184,0.163107835,0.164196151
ETH,Ethiopia,SO2,0.114199842,0.115818109,0.117825588,0.11255205,0.122740236,0.119438334,0.12041134,0.118315607,0.127741609,0.127404032,0.120256238,0.125228763,0.122137142,0.128615565,0.125400215,0.128982086,0.124184716,0.130051828,0.130794982,0.125794322,0.118492727,0.110590117,0.125511771,0.158974918,0.134782213,0.118967513,0.1144768,0.107564453,0.098364211,0.101855021,0.108647234,0.132469475,0.12612546,0.135323559,0.130701012,0.1326667,0.131638406,0.128061654,0.129864566,0.132245885,0.15389775,0.165771021,0.155766131,0.1652924,0.179926151,0.172786957,0.181788708,0.188168865,0.192146458
ETH,Ethiopia,PM10,0.132981126,0.134230268,0.13424672,0.131002805,0.135081818,0.132533603,0.132865241,0.130760191,0.133228967,0.133980015,0.132438967,0.134639165,0.132269828,0.13549573,0.133852836,0.134379161,0.134894817,0.135125137,0.137070864,0.13495335,0.132367393,0.135375454,0.132456655,0.132461729,0.134370053,0.120424901,0.099743073,0.099226212,0.090849064,0.096631586,0.103773405,0.12506926,0.125426242,0.13646191,0.129851243,0.134012436,0.127825527,0.132703452,0.133598864,0.131315859,0.147539473,0.146808633,0.142535697,0.138164045,0.144206527,0.137862007,0.141285122,0.149133566,0.148201809
ETH,Ethiopia,NMVOC,0.126035031,0.127546722,0.127428527,0.12372832,0.128783512,0.125589602,0.125918675,0.123168731,0.126745865,0.127090528,0.124319315,0.127518597,0.123649002,0.127207093,0.125613751,0.126348018,0.126615568,0.126400626,0.128581363,0.125796719,0.121861629,0.124938164,0.120143812,0.116229832,0.118934606,0.112147237,0.112159363,0.107473616,0.102676979,0.101331431,0.103244267,0.112478292,0.109355392,0.110866681,0.109272326,0.108784857,0.108900124,0.109324752,0.111524239,0.114771014,0.117764585,0.116481724,0.116202387,0.116811782,0.118777561,0.118686413,0.119759072,0.121174339,0.121730967
FIN,Finland,NH3,0.688397231,0.696298429,0.702350884,0.709421889,0.714764038,0.749564764,0.753169945,0.759685494,0.758023164,0.751708583,0.761250753,0.757316542,0.769786385,0.755033139,0.845456823,0.850824131,0.855217894,0.856370201,0.868119976,0.858333699,0.836511243,0.843110302,0.830175091,0.824387351,0.819606736,0.81256655,0.808759935,0.809527118,0.850506662,0.855744601,0.86390131,0.8624646,0.863628489,0.868459159,0.869429991,0.877928175,0.870277898,0.872259749,0.863187221,0.869761868,0.865680367,0.866580322,0.866268075,0.872421892,0.870756693,0.875382019,0.871684498,0.8673277,0.867956044
FIN,Finland,SO2,0.182327733,0.177983121,0.169653682,0.163796207,0.164967452,0.161228598,0.144554359,0.14893232,0.158581532,0.152897872,0.151765774,0.16868144,0.179991981,0.187823749,0.191813894,0.162704321,0.160632813,0.160951295,0.16151359,0.174418217,0.16179837,0.152152785,0.156324305,0.150196411,0.148605597,0.147564553,0.13446969,0.139326909,0.144265707,0.19500116,0.205265715,0.189594807,0.203408954,0.195765374,0.206850362,0.213574404,0.218680936,0.222787299,0.23210518,0.225155403,0.235209808,0.248319722,0.260505228,0.268718578,0.280277876,0.284044239,0.28786626,0.293863587,0.29810341
FIN,Finland,BC,0.105724775,0.108716232,0.108873913,0.11020268,0.108456187,0.120880344,0.119995031,0.121624307,0.127530487,0.118422975,0.118232594,0.114744187,0.121704359,0.118806589,0.179956352,0.17199231,0.177198929,0.175325408,0.174476311,0.173656147,0.160846611,0.158647781,0.157413532,0.157945933,0.158632165,0.153588679,0.137852136,0.142926524,0.140197911,0.179111468,0.225080819,0.220710719,0.222105944,0.224321668,0.228762794,0.222872912,0.232263539,0.237503313,0.236285591,0.226099483,0.237588448,0.251312947,0.255484099,0.267737084,0.279965637,0.286954266,0.2883994,0.293801079,0.297218939
FIN,Finland,PM2.5,0.0572055,0.059547216,0.060473297,0.062353297,0.062405098,0.072568345,0.074821215,0.07259753,0.092129294,0.088501205,0.092714862,0.090990062,0.104087872,0.101620715,0.210053696,0.201245254,0.201985198,0.197422841,0.20142914,0.201817167,0.180708013,0.176649318,0.175800048,0.171975447,0.175699013,0.16513496,0.139089205,0.141552805,0.140367607,0.170309497,0.217296607,0.212877796,0.21594709,0.215835264,0.218805297,0.214911874,0.220554554,0.227425282,0.226086716,0.219181495,0.227197141,0.240241655,0.243946464,0.256661782,0.265249212,0.268700374,0.268533378,0.273421354,0.27367431
FIN,Finland,NOx,0.155498128,0.156354586,0.151100389,0.148857206,0.150223867,0.149412369,0.140827695,0.141617718,0.150673583,0.144880111,0.146009117,0.152205784,0.157743403,0.160244409,0.160835932,0.145692498,0.145009198,0.143356275,0.14271791,0.147928767,0.141293521,0.139063266,0.136575023,0.136482303,0.139818203,0.137873729,0.125733755,0.128672271,0.140578867,0.161425185,0.177249488,0.171980751,0.171397376,0.170673177,0.17884404,0.183860098,0.192108453,0.200868616,0.204296959,0.19703257,0.206326477,0.215103795,0.220469091,0.230269537,0.241212948,0.245530734,0.246116217,0.250037104,0.251878226
FIN,Finland,NMVOC,0.09729394,0.09916355,0.100277188,0.101314326,0.102568319,0.110320099,0.112458021,0.112979802,0.115444875,0.112641925,0.113313558,0.111205211,0.115593016,0.112460601,0.193208988,0.187808836,0.181768573,0.177517563,0.179524989,0.175279519,0.16494636,0.162421447,0.163970474,0.165831171,0.16692387,0.162914187,0.155281354,0.158059449,0.158912679,0.175113234,0.190221057,0.189408336,0.19308294,0.196553504,0.199416704,0.198596567,0.205254712,0.208570025,0.206413372,0.203182584,0.211662987,0.217901981,0.216597412,0.222444666,0.226532138,0.226407277,0.22875431,0.229409665,0.229146467
FIN,Finland,PM10,0.042275384,0.04430652,0.046277966,0.048364961,0.048420123,0.054330822,0.057897843,0.057072129,0.072923746,0.070930642,0.074836573,0.073568801,0.083723897,0.081794887,0.207932172,0.198085903,0.19665651,0.192628051,0.198025721,0.197494157,0.174676573,0.170792706,0.169459522,0.164936537,0.167339282,0.159034996,0.134706232,0.13627228,0.142614754,0.170312742,0.20995065,0.204642695,0.209418464,0.209994942,0.211680748,0.209844626,0.213285259,0.219803168,0.218253955,0.213351447,0.220919649,0.233044859,0.237821079,0.250862106,0.257998481,0.26184606,0.261691895,0.265583173,0.266116914
FIN,Finland,OC,0.022156012,0.024132803,0.024448337,0.024819385,0.026295819,0.034639643,0.038407405,0.031627808,0.037245965,0.036473968,0.038066459,0.033100947,0.042730074,0.042629996,0.240660475,0.236217316,0.228237132,0.205591388,0.245449655,0.230716523,0.196085524,0.182923849,0.184374014,0.182999787,0.18859405,0.168011298,0.137724679,0.14180218,0.136947433,0.151682484,0.192335404,0.184919726,0.189751943,0.19079915,0.19449964,0.191294959,0.189735859,0.198863604,0.191274672,0.188649057,0.186398289,0.198477593,0.203896339,0.222897343,0.22405162,0.22529436,0.223309098,0.226680695,0.223142339
FIN,Finland,CO,0.056898019,0.059953868,0.06086055,0.062142949,0.061829901,0.071099248,0.073253489,0.06988062,0.07246379,0.071647044,0.070903494,0.067998847,0.073140221,0.072355502,0.13494839,0.133845519,0.129652051,0.124120464,0.128224908,0.127332828,0.120400354,0.116647774,0.117689255,0.117319149,0.118405072,0.113559753,0.104417355,0.104467305,0.102267725,0.108735614,0.119952718,0.118813939,0.121188984,0.120983798,0.122804139,0.12236767,0.123817429,0.128508541,0.126954248,0.130410684,0.130948612,0.136530133,0.14399807,0.160798944,0.157804264,0.155789874,0.157283107,0.160082986,0.157554005
FJI,Fiji,NH3,0.982276076,0.983685873,0.98080482,0.983625642,0.982082071,0.982283715,0.981589787,0.97929959,0.98162219,0.981017841,0.981158474,0.981200054,0.982986549,0.98412362,0.985119587,0.982408181,0.983467515,0.984918002,0.985172796,0.985061336,0.984483445,0.985256749,0.985304092,0.985563453,0.98519769,0.981711723,0.980408287,0.980214922,0.978902892,0.979012556,0.97516841,0.973104775,0.97585512,0.969711391,0.966595729,0.967914817,0.967097865,0.97011468,0.974831107,0.971933116,0.971585895,0.946750245,0.967822761,0.966415887,0.962033036,0.938986451,0.946098314,0.946156852,0.947934455
FJI,Fiji,BC,0.965694605,0.966848795,0.960122788,0.963183146,0.957003798,0.937197641,0.945737215,0.936993127,0.938571546,0.93238536,0.934635196,0.920758859,0.925635057,0.935651305,0.938051301,0.918361722,0.915473717,0.928356118,0.928100557,0.931908197,0.932367564,0.934235137,0.936282555,0.936839323,0.938252816,0.92054731,0.915926787,0.897625967,0.869945318,0.897111179,0.843693688,0.817953429,0.859364472,0.824644473,0.790128744,0.803264349,0.805435782,0.833171151,0.868058047,0.857123899,0.795060013,0.631372567,0.727094046,0.73512423,0.735804979,0.692722577,0.600971647,0.659731325,0.637955584
FJI,Fiji,PM2.5,0.941553671,0.943361599,0.928679186,0.938609495,0.930204965,0.909459048,0.91287783,0.903419659,0.91083269,0.905367062,0.901203627,0.900175789,0.899551912,0.904944283,0.910148237,0.885858376,0.890794795,0.9055865,0.907471545,0.910808789,0.904938424,0.902882886,0.908364676,0.911074613,0.912308463,0.889994025,0.888670978,0.871875229,0.84097342,0.859826478,0.817293632,0.783564574,0.823646367,0.781712677,0.766516008,0.781512051,0.788333258,0.798897425,0.828436317,0.859939139,0.751939956,0.624287703,0.704391439,0.709685454,0.707450313,0.684380672,0.56674462,0.632546631,0.622873183
